"station", date, time, depth (meters), salinity (psu), temperature (centigrade), density (sigma t), chlorophyll raw (ug/l), dissolved oxygen (mg/l) raw, dissolved oxygen (mg/l) adjusted, light transmission (%), pH
"GOR001",1/22/2015,,51.0,28.60,9.87,21.98,0.9,6.8,7.4,85.5,(9999.0)
"GOR001",1/22/2015,,51.5,28.59,9.87,21.98,0.9,6.8,7.4,85.8,(9999.0)
"GOR001",1/22/2015,,52.0,28.60,9.87,21.98,0.8,6.8,7.4,85.4,(9999.0)
"GOR001",1/22/2015,,52.5,28.59,9.87,21.98,0.8,6.8,7.4,85.5,(9999.0)
"GOR001",1/22/2015,,53.0,28.60,9.87,21.98,0.8,6.8,7.4,85.4,(9999.0)
"GOR001",1/22/2015,,53.5,28.60,9.87,21.98,0.9,6.8,7.4,85.5,(9999.0)
"GOR001",1/22/2015,,54.0,28.60,9.88,21.98,0.8,6.8,7.4,85.4,(9999.0)
"GOR001",1/22/2015,,54.5,28.60,9.88,21.98,0.8,6.8,7.4,85.3,(9999.0)
"GOR001",1/22/2015,,55.0,28.60,9.88,21.98,0.9,6.8,7.4,85.4,(9999.0)
"GOR001",1/22/2015,,55.5,28.60,9.88,21.98,0.9,6.8,7.4,85.5,(9999.0)
"GOR001",1/22/2015,,56.0,28.60,9.88,21.98,0.9,6.8,7.4,84.9,(9999.0)
"GOR001",1/22/2015,,56.5,28.60,9.88,21.98,0.9,6.8,7.4,85.6,(9999.0)
"GOR001",1/22/2015,,57.0,28.59,9.88,21.98,0.8,6.8,7.4,85.5,(9999.0)
"GOR001",1/22/2015,,57.5,28.59,9.88,21.98,0.9,6.8,7.4,85.4,(9999.0)
"GOR001",1/22/2015,,58.0,28.60,9.88,21.98,0.9,6.8,7.4,85.0,(9999.0)
"GOR001",1/22/2015,,58.5,28.60,9.88,21.98,0.9,6.8,7.4,85.7,(9999.0)
"GOR001",1/22/2015,,59.0,28.60,9.88,21.98,0.9,6.8,7.4,85.0,(9999.0)
"GOR001",1/22/2015,,59.5,28.60,9.88,21.98,0.9,6.8,7.4,85.2,(9999.0)
"GOR001",1/22/2015,,60.0,28.60,9.88,21.98,0.9,6.8,7.4,85.7,(9999.0)
"GOR001",1/22/2015,,60.5,28.60,9.88,21.98,0.9,6.8,7.4,85.5,(9999.0)
"GOR001",1/22/2015,,61.0,28.60,9.88,21.98,0.9,6.8,7.4,85.4,(9999.0)
"GOR001",1/22/2015,,61.5,28.60,9.88,21.98,0.9,6.8,7.4,85.6,(9999.0)
"GOR001",1/22/2015,,62.0,28.60,9.88,21.98,0.9,6.8,7.4,85.5,(9999.0)
"GOR001",1/22/2015,,62.5,28.59,9.88,21.98,0.9,6.8,7.4,85.4,(9999.0)
"GOR001",1/22/2015,,63.0,28.59,9.88,21.98,0.9,6.8,7.4,85.4,(9999.0)
"GOR001",1/22/2015,,63.5,28.60,9.88,21.98,0.9,6.8,7.4,85.4,(9999.0)
"GOR001",1/22/2015,,64.0,28.60,9.88,21.98,0.9,6.8,7.4,85.3,(9999.0)
"GOR001",1/22/2015,,64.5,28.60,9.88,21.98,0.9,6.8,7.4,85.3,(9999.0)
"GOR001",1/22/2015,,65.0,28.60,9.88,21.98,0.9,6.8,7.4,85.4,(9999.0)
"GOR001",1/22/2015,,65.5,28.60,9.88,21.98,0.8,6.8,7.4,85.4,(9999.0)
"GOR001",1/22/2015,,66.0,28.60,9.88,21.98,0.9,6.8,7.4,85.4,(9999.0)
"GOR001",1/22/2015,,66.5,28.60,9.88,21.98,0.9,6.8,7.4,85.4,(9999.0)
"GOR001",1/22/2015,,67.0,28.60,9.88,21.98,0.9,6.8,7.4,85.3,(9999.0)
"GOR001",1/22/2015,,67.5,28.59,9.88,21.97,0.9,6.8,7.4,85.3,(9999.0)
"GOR001",1/22/2015,,68.0,28.59,9.88,21.97,0.9,6.8,7.4,85.3,(9999.0)
"GOR001",1/22/2015,,68.5,28.59,9.88,21.97,0.9,6.8,7.4,85.5,(9999.0)
"GOR001",1/22/2015,,69.0,28.60,9.88,21.98,0.9,6.8,7.4,85.5,(9999.0)
"GOR001",1/22/2015,,69.5,28.59,9.88,21.97,0.9,6.8,7.4,85.5,(9999.0)
