"station", date, time, depth (meters), salinity (psu), temperature (centigrade), density (sigma t), chlorophyll raw (ug/l), dissolved oxygen (mg/l) raw, dissolved oxygen (mg/l) adjusted, light transmission (%), pH
"ADM003",1/20/2015,,87.0,29.25,9.53,22.54,0.9,6.9,7.5,88.8,(9999.0)
"ADM003",1/20/2015,,87.5,29.25,9.53,22.54,0.9,6.9,7.5,88.9,(9999.0)
"ADM003",1/20/2015,,88.0,29.25,9.53,22.54,0.9,6.9,7.5,89.0,(9999.0)
"ADM003",1/20/2015,,88.5,29.25,9.53,22.54,0.9,6.9,7.5,89.0,(9999.0)
"ADM003",1/20/2015,,89.0,29.25,9.53,22.54,0.9,6.9,7.5,88.9,(9999.0)
"ADM003",1/20/2015,,89.5,29.25,9.53,22.54,0.9,6.9,7.5,88.9,(9999.0)
"ADM003",1/20/2015,,90.0,29.25,9.53,22.54,0.9,6.9,7.5,89.1,(9999.0)
"ADM003",1/20/2015,,90.5,29.25,9.53,22.54,0.9,6.9,7.5,88.9,(9999.0)
"ADM003",1/20/2015,,91.0,29.25,9.53,22.54,0.9,6.9,7.5,89.1,(9999.0)
"ADM003",1/20/2015,,91.5,29.25,9.53,22.54,0.9,6.9,7.5,88.8,(9999.0)
"ADM003",1/20/2015,,92.0,29.25,9.53,22.54,0.9,6.9,7.5,88.8,(9999.0)
"ADM003",1/20/2015,,92.5,29.25,9.53,22.54,0.9,6.9,7.5,88.9,(9999.0)
"ADM003",1/20/2015,,93.0,29.25,9.53,22.54,0.9,6.9,7.5,88.7,(9999.0)
"ADM003",1/20/2015,,93.5,29.26,9.53,22.54,0.9,6.9,7.5,88.8,(9999.0)
"ADM003",1/20/2015,,94.0,29.26,9.53,22.55,0.9,6.9,7.5,88.8,(9999.0)
"ADM003",1/20/2015,,94.5,29.26,9.52,22.55,0.9,6.9,7.5,88.6,(9999.0)
"ADM003",1/20/2015,,95.0,29.26,9.52,22.55,0.9,6.9,7.5,88.9,(9999.0)
"ADM003",1/20/2015,,95.5,29.26,9.52,22.55,0.9,6.9,7.5,88.7,(9999.0)
"ADM003",1/20/2015,,96.0,29.26,9.52,22.55,0.9,6.9,7.5,88.7,(9999.0)
"ADM003",1/20/2015,,96.5,29.26,9.52,22.55,0.8,6.9,7.5,88.6,(9999.0)
"ADM003",1/20/2015,,97.0,29.26,9.52,22.55,0.9,6.9,7.5,88.8,(9999.0)
"ADM003",1/20/2015,,97.5,29.26,9.52,22.55,0.9,6.9,7.5,88.0,(9999.0)
"ADM003",1/20/2015,,98.0,29.26,9.52,22.55,0.9,6.9,7.5,88.4,(9999.0)
"ADM003",1/20/2015,,98.5,29.26,9.52,22.55,0.9,6.9,7.5,88.9,(9999.0)
"ADM003",1/20/2015,,99.0,29.26,9.52,22.55,0.9,6.9,7.5,88.6,(9999.0)
"ADM003",1/20/2015,,99.5,29.26,9.52,22.55,0.9,6.9,7.5,88.5,(9999.0)
"ADM003",1/20/2015,,100.0,29.26,9.52,22.55,0.9,6.9,7.5,88.4,(9999.0)
"ADM003",1/20/2015,,100.5,29.26,9.52,22.55,0.9,6.9,7.5,88.5,(9999.0)
"ADM003",1/20/2015,,101.0,29.26,9.52,22.55,0.9,6.9,7.5,88.7,(9999.0)
"ADM003",1/20/2015,,101.5,29.26,9.52,22.55,0.9,6.9,7.5,87.9,(9999.0)
"ADM003",1/20/2015,,102.0,29.26,9.52,22.55,0.9,6.9,7.5,88.6,(9999.0)
