"station", date, time, depth (meters), salinity (psu), temperature (centigrade), density (sigma t), chlorophyll raw (ug/l), dissolved oxygen (mg/l) raw, dissolved oxygen (mg/l) adjusted, light transmission (%), pH
"GRG002",1/21/2015,,93.0,29.64,8.72,22.96,0.7,6.9,7.5,80.3,(9999.0)
"GRG002",1/21/2015,,93.5,29.63,8.72,22.96,0.7,6.9,7.5,80.5,(9999.0)
"GRG002",1/21/2015,,94.0,29.63,8.72,22.96,0.7,6.9,7.5,80.6,(9999.0)
"GRG002",1/21/2015,,94.5,29.64,8.72,22.96,0.7,6.9,7.5,80.7,(9999.0)
"GRG002",1/21/2015,,95.0,29.63,8.72,22.96,0.7,6.9,7.5,80.7,(9999.0)
"GRG002",1/21/2015,,95.5,29.63,8.72,22.96,0.7,6.9,7.5,80.7,(9999.0)
"GRG002",1/21/2015,,96.0,29.63,8.72,22.96,0.7,6.9,7.5,80.7,(9999.0)
"GRG002",1/21/2015,,96.5,29.63,8.72,22.96,0.7,6.9,7.5,80.8,(9999.0)
"GRG002",1/21/2015,,97.0,29.63,8.72,22.96,0.7,6.9,7.5,80.8,(9999.0)
"GRG002",1/21/2015,,97.5,29.63,8.72,22.96,0.8,6.9,7.5,81.1,(9999.0)
"GRG002",1/21/2015,,98.0,29.63,8.72,22.96,0.7,6.9,7.5,80.9,(9999.0)
"GRG002",1/21/2015,,98.5,29.63,8.72,22.96,0.8,6.9,7.5,80.8,(9999.0)
"GRG002",1/21/2015,,99.0,29.64,8.72,22.96,0.8,6.9,7.5,80.8,(9999.0)
"GRG002",1/21/2015,,99.5,29.64,8.72,22.97,0.8,6.9,7.5,80.4,(9999.0)
"GRG002",1/21/2015,,100.0,29.65,8.72,22.97,0.7,6.9,7.5,80.2,(9999.0)
"GRG002",1/21/2015,,100.5,29.66,8.72,22.98,0.7,6.9,7.5,79.6,(9999.0)
"GRG002",1/21/2015,,101.0,29.67,8.72,22.99,0.7,6.9,7.5,79.1,(9999.0)
"GRG002",1/21/2015,,101.5,29.67,8.72,22.99,0.7,6.9,7.5,79.0,(9999.0)
"GRG002",1/21/2015,,102.0,29.67,8.72,22.99,0.7,6.9,7.5,79.3,(9999.0)
"GRG002",1/21/2015,,102.5,29.69,8.73,23.00,0.7,6.9,7.5,78.8,(9999.0)
"GRG002",1/21/2015,,103.0,29.74,8.73,23.04,0.7,6.8,7.5,76.8,(9999.0)
"GRG002",1/21/2015,,103.5,29.76,8.74,23.06,0.7,6.8,7.4,73.6,(9999.0)
"GRG002",1/21/2015,,104.0,29.79,8.74,23.08,0.7,6.8,7.4,72.2,(9999.0)
"GRG002",1/21/2015,,104.5,29.80,8.75,23.09,0.7,6.8,7.4,71.4,(9999.0)
"GRG002",1/21/2015,,105.0,29.78,8.74,23.07,0.7,6.8,7.4,74.4,(9999.0)
"GRG002",1/21/2015,,105.5,29.76,8.74,23.06,0.7,6.8,7.4,75.3,(9999.0)
"GRG002",1/21/2015,,106.0,29.76,8.74,23.06,0.7,6.8,7.4,75.3,(9999.0)
"GRG002",1/21/2015,,106.5,29.75,8.74,23.05,0.7,6.8,7.4,75.6,(9999.0)
"GRG002",1/21/2015,,107.0,29.75,8.74,23.05,0.7,6.8,7.4,74.1,(9999.0)
"GRG002",1/21/2015,,107.5,29.78,8.74,23.07,0.7,6.8,7.4,73.2,(9999.0)
